,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Staff/ProjectApplicant Presentations Text,Agenda Text,Action Minutes Text,Documents ReceivedAfter Published Agenda Text,Official Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Staff/ProjectApplicant Presentations URL,Agenda URL,Action Minutes URL,Documents ReceivedAfter Published Agenda URL,Official Minutes URL,Video URL
77,Hayward Youth Commission,5/7/2018,,6:30 PM,"City Hall, Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=606009&GUID=6347A6AB-CA60-4020-BF3A-A3A6F465D74B,,,MeetingDetail.aspx?ID=606009&GUID=6347A6AB-CA60-4020-BF3A-A3A6F465D74B&Options=info&Search=,,View.ashx?M=A&ID=606009&GUID=6347A6AB-CA60-4020-BF3A-A3A6F465D74B,,,,
78,Council Economic Development Committee,5/7/2018,,4:00 PM,"City Hall, Conference Room 2A",Meeting details,CEDC May 2018 Presentation,Agenda,Action Minutes,Not available,Minutes of 5/7/18,Not available,DepartmentDetail.aspx?ID=31136&GUID=E5BC18DD-432F-4701-80DE-9F600848D689,,View.ashx?M=IC&ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9,,,MeetingDetail.aspx?ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9&Options=info&Search=,View.ashx?M=E1&ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9,View.ashx?M=A&ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9,View.ashx?M=M&ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9,,View.ashx?M=E3&ID=588572&GUID=F1DF06D6-61D4-4CD4-91BB-2CCB2B1999C9,
79,City Council,5/1/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 05/01/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,,,MeetingDetail.aspx?ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82&Options=info&Search=,View.ashx?M=E1&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,View.ashx?M=A&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,View.ashx?M=M&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,View.ashx?M=E2&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,View.ashx?M=E3&ID=602595&GUID=076BA405-0D8E-4817-8530-082FAB8ACD82,#
80,City Council,5/1/2018,,4:15 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=604713&GUID=7E802FA4-4B8F-464A-9AB4-29FDD2C1663A,,,MeetingDetail.aspx?ID=604713&GUID=7E802FA4-4B8F-464A-9AB4-29FDD2C1663A&Options=info&Search=,,View.ashx?M=A&ID=604713&GUID=7E802FA4-4B8F-464A-9AB4-29FDD2C1663A,,,,
81,City Council,4/28/2018,,9:00 AM,Conference Room 2A,Meeting details,Not available,Agenda,Not available,Presentation,Minutes of 04/28/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=602594&GUID=12342BDD-CBCC-4A44-BB38-782AE815731F,,,MeetingDetail.aspx?ID=602594&GUID=12342BDD-CBCC-4A44-BB38-782AE815731F&Options=info&Search=,,View.ashx?M=A&ID=602594&GUID=12342BDD-CBCC-4A44-BB38-782AE815731F,,View.ashx?M=E2&ID=602594&GUID=12342BDD-CBCC-4A44-BB38-782AE815731F,View.ashx?M=E3&ID=602594&GUID=12342BDD-CBCC-4A44-BB38-782AE815731F,#
82,Keep Hayward Clean and Green Task Force,4/26/2018,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Meeting Minutes 04-26-18,Not available,DepartmentDetail.aspx?ID=33059&GUID=8BFDFA33-85DF-4C86-9B6E-FEE23D471CB9,,View.ashx?M=IC&ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4,,,MeetingDetail.aspx?ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4&Options=info&Search=,,View.ashx?M=A&ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4,,,View.ashx?M=E3&ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4,
83,Planning Commission,4/26/2018,,7:00 PM,Council Chambers,Meeting details,Presentation,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 04/26/18,Video,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,,,MeetingDetail.aspx?ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2&Options=info&Search=,View.ashx?M=E1&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,View.ashx?M=A&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,View.ashx?M=M&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,View.ashx?M=E2&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,View.ashx?M=E3&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,#
84,Council Infrastructure Committee,4/25/2018,,4:00 PM,Conference Room 2A,Meeting details,2018-04-25 CIC Presentations,Agenda,Not available,Documents Received After Published Agenda,Not available,Not available,DepartmentDetail.aspx?ID=35181&GUID=A7EAF64C-108C-4949-A884-DFB9102DCC36,,View.ashx?M=IC&ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7,,,MeetingDetail.aspx?ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7&Options=info&Search=,View.ashx?M=E1&ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7,View.ashx?M=A&ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7,,View.ashx?M=E2&ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7,,
85,City Council,4/24/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes 042418 7 pm,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,,,MeetingDetail.aspx?ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85&Options=info&Search=,View.ashx?M=E1&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,View.ashx?M=A&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,View.ashx?M=M&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,View.ashx?M=E2&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,View.ashx?M=E3&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,#
86,City Council,4/24/2018,,6:00 PM,Council Chambers,Meeting details,Not available,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes 042418 6 pm,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,,,MeetingDetail.aspx?ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88&Options=info&Search=,,View.ashx?M=A&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,View.ashx?M=M&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,View.ashx?M=E2&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,View.ashx?M=E3&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,#
87,City Council,4/24/2018,,5:00 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=602861&GUID=F16E86FA-A380-4746-A748-418794E7B2C5,,,MeetingDetail.aspx?ID=602861&GUID=F16E86FA-A380-4746-A748-418794E7B2C5&Options=info&Search=,,View.ashx?M=A&ID=602861&GUID=F16E86FA-A380-4746-A748-418794E7B2C5,,,,
88,Council Appointed Officers Committee,4/23/2018,,4:00 PM,Council Chambers,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30852&GUID=1F8785D3-3953-4C01-9E3B-847ED83D31E8,,View.ashx?M=IC&ID=603855&GUID=8239BA8D-F33A-4D63-8845-4CD0C3F0E478,,,MeetingDetail.aspx?ID=603855&GUID=8239BA8D-F33A-4D63-8845-4CD0C3F0E478&Options=info&Search=,,View.ashx?M=A&ID=603855&GUID=8239BA8D-F33A-4D63-8845-4CD0C3F0E478,,,,
89,Council Appointed Officers Committee,4/19/2018,,3:30 PM,Conference Room 4B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30852&GUID=1F8785D3-3953-4C01-9E3B-847ED83D31E8,,View.ashx?M=IC&ID=593257&GUID=65BBFEC9-8CFB-44B5-8C85-D138FC473036,,,MeetingDetail.aspx?ID=593257&GUID=65BBFEC9-8CFB-44B5-8C85-D138FC473036&Options=info&Search=,,View.ashx?M=A&ID=593257&GUID=65BBFEC9-8CFB-44B5-8C85-D138FC473036,,,,
90,Community Services Commission,4/18/2018,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Cancelation Notice,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33054&GUID=027C1AA2-CDED-402C-A698-AAD69F2E4027,,View.ashx?M=IC&ID=593196&GUID=9C9638B8-3894-4D92-B2D3-23790B79864B,,,MeetingDetail.aspx?ID=593196&GUID=9C9638B8-3894-4D92-B2D3-23790B79864B&Options=info&Search=,,View.ashx?M=A&ID=593196&GUID=9C9638B8-3894-4D92-B2D3-23790B79864B,,,,
91,Council Budget and Finance Committee,4/18/2018,,4:00 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Agenda,Not available,Not available,Official Minutes 4/18/18,Not available,DepartmentDetail.aspx?ID=31135&GUID=3D30F25C-B59C-41F3-821C-3B979C454041,,View.ashx?M=IC&ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C,,,MeetingDetail.aspx?ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C&Options=info&Search=,,View.ashx?M=A&ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C,,,View.ashx?M=E3&ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C,
92,City Council,4/17/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 04/17/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,,,MeetingDetail.aspx?ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415&Options=info&Search=,View.ashx?M=E1&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,View.ashx?M=A&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,View.ashx?M=M&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,View.ashx?M=E2&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,View.ashx?M=E3&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,#
93,City Council,4/17/2018,,3:30 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=601998&GUID=D0C52817-B966-466C-9275-E3E007EE31DD,,,MeetingDetail.aspx?ID=601998&GUID=D0C52817-B966-466C-9275-E3E007EE31DD&Options=info&Search=,,View.ashx?M=A&ID=601998&GUID=D0C52817-B966-466C-9275-E3E007EE31DD,,,,
94,Library Commission,4/16/2018,,6:30 PM,"City Hall, Conference Room 2B",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33057&GUID=133E297F-8B2C-4578-A626-492DA0286B8D,,View.ashx?M=IC&ID=591147&GUID=B789F5C3-0EF1-45ED-8E30-130C400BDA1F,,,MeetingDetail.aspx?ID=591147&GUID=B789F5C3-0EF1-45ED-8E30-130C400BDA1F&Options=info&Search=,,View.ashx?M=A&ID=591147&GUID=B789F5C3-0EF1-45ED-8E30-130C400BDA1F,,,,
95,Hayward Youth Commission,4/16/2018,,6:30 PM,Hayward Main Library,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=602228&GUID=8F2617A3-9B99-46D9-90C1-6584F26F31AB,,,MeetingDetail.aspx?ID=602228&GUID=8F2617A3-9B99-46D9-90C1-6584F26F31AB&Options=info&Search=,,View.ashx?M=A&ID=602228&GUID=8F2617A3-9B99-46D9-90C1-6584F26F31AB,,,,
96,Planning Commission,4/12/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 04/12/18,Video,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,,,MeetingDetail.aspx?ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938&Options=info&Search=,View.ashx?M=E1&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,View.ashx?M=A&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,View.ashx?M=M&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,View.ashx?M=E2&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,View.ashx?M=E3&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,#
97,Council Airport Committee,4/12/2018,,5:30 PM,Meeting Room in the Airport Administration BuildingThis CAC meeting has been moved back to the Meeting Room in the Airport Administration Building.,Meeting details,Not available,Agenda,Not available,Documents Received After Published Agenda,"Official Minutes, 4/12/18",Not available,DepartmentDetail.aspx?ID=30851&GUID=7CC84FC2-5C58-4A28-9B11-A0C05CF150BD,,View.ashx?M=IC&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,,,MeetingDetail.aspx?ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8&Options=info&Search=,,View.ashx?M=A&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,,View.ashx?M=E2&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,View.ashx?M=E3&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,
98,Hayward Area Shoreline Planning Agency,4/12/2018,,3:00 PM,"Hayward Shoreline Interpretive Center
4901 Breakwater Avenue
Hayward, CA 94545",Meeting details,Not available,Agenda,Not available,Not available,Minutes 04.12.2018,Not available,DepartmentDetail.aspx?ID=33061&GUID=6CB67DE9-EFCF-46BF-B981-D6253A4BEE59,,View.ashx?M=IC&ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2,,,MeetingDetail.aspx?ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2&Options=info&Search=,,View.ashx?M=A&ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2,,,View.ashx?M=E3&ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2,
99,Downtown Business Improvement Area Advisory Board,4/4/2018,,8:00 AM,"City Hall, Conference Room 2A",Meeting details,Not available,Cancelation Notice,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33055&GUID=A309609C-A82B-47D4-BB03-A5F601CDD0C8,,View.ashx?M=IC&ID=588570&GUID=6780E19A-0DCB-462C-83CB-EE92BD85A1EE,,,MeetingDetail.aspx?ID=588570&GUID=6780E19A-0DCB-462C-83CB-EE92BD85A1EE&Options=info&Search=,,View.ashx?M=A&ID=588570&GUID=6780E19A-0DCB-462C-83CB-EE92BD85A1EE,,,,
0,City Council,4/3/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 04/03/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,,,MeetingDetail.aspx?ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514&Options=info&Search=,View.ashx?M=E1&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,View.ashx?M=A&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,View.ashx?M=M&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,View.ashx?M=E2&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,View.ashx?M=E3&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,#
1,Council Economic Development Committee,4/2/2018,,4:00 PM,"City Hall, Conference Room 2A",Meeting details,CEDC April 2018 Presentation,Agenda,Action Minutes,Documents Received at Meeting,Minutes of 4/2/18,Not available,DepartmentDetail.aspx?ID=31136&GUID=E5BC18DD-432F-4701-80DE-9F600848D689,,View.ashx?M=IC&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,,,MeetingDetail.aspx?ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D&Options=info&Search=,View.ashx?M=E1&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,View.ashx?M=A&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,View.ashx?M=M&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,View.ashx?M=E2&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,View.ashx?M=E3&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,
2,Hayward Youth Commission,4/2/2018,,7:00 AM,"10th and L Streets, Sacramento, CA 95814",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=600821&GUID=03E70E26-0D22-4969-8FB4-7A20A66E78BF,,,MeetingDetail.aspx?ID=600821&GUID=03E70E26-0D22-4969-8FB4-7A20A66E78BF&Options=info&Search=,,View.ashx?M=A&ID=600821&GUID=03E70E26-0D22-4969-8FB4-7A20A66E78BF,,,,
3,City Council,3/27/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 03/27/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,,,MeetingDetail.aspx?ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465&Options=info&Search=,View.ashx?M=E1&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,View.ashx?M=A&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,View.ashx?M=M&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,View.ashx?M=E2&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,View.ashx?M=E3&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,#
4,City Council,3/27/2018,,5:30 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=599455&GUID=7697162C-5E81-4C63-9E95-2FC5673A2A56,,,MeetingDetail.aspx?ID=599455&GUID=7697162C-5E81-4C63-9E95-2FC5673A2A56&Options=info&Search=,,View.ashx?M=A&ID=599455&GUID=7697162C-5E81-4C63-9E95-2FC5673A2A56,,,,
5,Ad Hoc Committee,3/26/2018,,4:00 PM,Conference Room 4B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=34657&GUID=4942A63E-E14F-4CCC-9857-4CB22D2FA878,,View.ashx?M=IC&ID=593272&GUID=F498AF84-851B-4A4E-AD1B-73DA79CD8DC4,,,MeetingDetail.aspx?ID=593272&GUID=F498AF84-851B-4A4E-AD1B-73DA79CD8DC4&Options=info&Search=,,View.ashx?M=A&ID=593272&GUID=F498AF84-851B-4A4E-AD1B-73DA79CD8DC4,,,,
6,Keep Hayward Clean and Green Task Force,3/22/2018,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Meeting Minutes 03-22-18,Not available,DepartmentDetail.aspx?ID=33059&GUID=8BFDFA33-85DF-4C86-9B6E-FEE23D471CB9,,View.ashx?M=IC&ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC,,,MeetingDetail.aspx?ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC&Options=info&Search=,,View.ashx?M=A&ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC,,,View.ashx?M=E3&ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC,
7,Planning Commission,3/22/2018,,7:00 PM,Council Chambers,Meeting details,Presentations,Agenda,Action Minutes,Not available,Minutes 03/22/18,Video,DepartmentDetail.aspx?ID=30859&GUID=61527508-1071-493D-93C4-0CCF21DD457A,,View.ashx?M=IC&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,,,MeetingDetail.aspx?ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A&Options=info&Search=,View.ashx?M=E1&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,View.ashx?M=A&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,View.ashx?M=M&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,,View.ashx?M=E3&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,#
8,Community Services Commission,3/21/2018,,7:00 PM,"City Hall, Conference Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33054&GUID=027C1AA2-CDED-402C-A698-AAD69F2E4027,,View.ashx?M=IC&ID=593197&GUID=6C1F2A47-0E6F-4C03-955D-E9F94F255CC3,,,MeetingDetail.aspx?ID=593197&GUID=6C1F2A47-0E6F-4C03-955D-E9F94F255CC3&Options=info&Search=,,View.ashx?M=A&ID=593197&GUID=6C1F2A47-0E6F-4C03-955D-E9F94F255CC3,,,,
9,Council Budget and Finance Committee,3/21/2018,,4:00 PM,"City Hall, Conference Room 4A",Meeting details,Not available,Agenda,Not available,Not available,Official Minutes 3/21/18,Not available,DepartmentDetail.aspx?ID=31135&GUID=3D30F25C-B59C-41F3-821C-3B979C454041,,View.ashx?M=IC&ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619,,,MeetingDetail.aspx?ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619&Options=info&Search=,,View.ashx?M=A&ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619,,,View.ashx?M=E3&ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619,
10,City Council,3/20/2018,,7:00 PM,Council Chambers,Meeting details,Presentation,Agenda,Action Minutes,Documents Received After Published Agenda,Minutes of 03/20/18,Video,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,,,MeetingDetail.aspx?ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96&Options=info&Search=,View.ashx?M=E1&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,View.ashx?M=A&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,View.ashx?M=M&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,View.ashx?M=E2&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,View.ashx?M=E3&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,#
11,City Council,3/20/2018,,4:30 PM,Conference Room 2B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30850&GUID=ABB40C93-B4A0-406D-809B-03936402537F,,View.ashx?M=IC&ID=598764&GUID=EF93AF6D-A7F1-4DB1-8505-2E95091C077A,,,MeetingDetail.aspx?ID=598764&GUID=EF93AF6D-A7F1-4DB1-8505-2E95091C077A&Options=info&Search=,,View.ashx?M=A&ID=598764&GUID=EF93AF6D-A7F1-4DB1-8505-2E95091C077A,,,,
12,Library Commission,3/19/2018,,6:30 PM,"City Hall, Conference Room 2B",Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=33057&GUID=133E297F-8B2C-4578-A626-492DA0286B8D,,View.ashx?M=IC&ID=591139&GUID=1BF59270-3F65-40D8-A79E-09034F63B0F1,,,MeetingDetail.aspx?ID=591139&GUID=1BF59270-3F65-40D8-A79E-09034F63B0F1&Options=info&Search=,,View.ashx?M=A&ID=591139&GUID=1BF59270-3F65-40D8-A79E-09034F63B0F1,,,,
13,Hayward Youth Commission,3/19/2018,,6:30 PM,"Hayward City Hall, Room 2A",Meeting details,Not available,Agenda,Not available,Not available,Meeting Minutes,Not available,DepartmentDetail.aspx?ID=33056&GUID=D660942B-319D-4F74-B151-0D665E19B3C4,,View.ashx?M=IC&ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82,,,MeetingDetail.aspx?ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82&Options=info&Search=,,View.ashx?M=A&ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82,,,View.ashx?M=E3&ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82,
14,Council Appointed Officers Committee,3/14/2018,,3:30 PM,Conference Room 4B,Meeting details,Not available,Agenda,Not available,Not available,Not available,Not available,DepartmentDetail.aspx?ID=30852&GUID=1F8785D3-3953-4C01-9E3B-847ED83D31E8,,View.ashx?M=IC&ID=593256&GUID=A1E16FAD-8C6F-41DD-8D96-8808DC9C7A4D,,,MeetingDetail.aspx?ID=593256&GUID=A1E16FAD-8C6F-41DD-8D96-8808DC9C7A4D&Options=info&Search=,,View.ashx?M=A&ID=593256&GUID=A1E16FAD-8C6F-41DD-8D96-8808DC9C7A4D,,,,
