,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Addendum Text,Agenda Text,Minutes Text,Video Text,eComment Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Addendum URL,Agenda URL,Minutes URL,Video URL,eComment URL
0,BOARD OF SUPERVISORS,12/8/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734669&GUID=85DB8F1B-0372-436A-B47A-A49A39077B1C,,,,,,,,
1,BOARD OF SUPERVISORS,11/17/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734668&GUID=ED4FD3A0-B2AB-446C-9FEC-22A67A823F9E,,,,,,,,
2,BOARD OF SUPERVISORS,11/10/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734667&GUID=7B4E362C-D58A-4C90-88A1-8080116BC2D4,,,,,,,,
3,BOARD OF SUPERVISORS,10/20/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734666&GUID=C30F839C-77BC-40F8-9A8B-2D9966DE4405,,,,,,,,
4,BOARD OF SUPERVISORS,10/6/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734665&GUID=AAFC4FC8-D593-4BBD-BFA2-C3177FCEA5BD,,,,,,,,
5,BOARD OF SUPERVISORS,9/29/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734664&GUID=373114DA-4097-4A14-AC4B-4DB6AD2ED2D3,,,,,,,,
6,BOARD OF SUPERVISORS,9/15/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734663&GUID=03C49714-2C95-45FA-B2F5-41BBB3CC29F6,,,,,,,,
7,BOARD OF SUPERVISORS,8/4/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734662&GUID=B003B057-D77E-459E-B545-AE0E7409CE2D,,,,,,,,
8,BOARD OF SUPERVISORS,7/21/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734661&GUID=5E11316C-6D95-41E1-8F5A-172A214D4052,,,,,,,,
9,BOARD OF SUPERVISORS,7/7/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734660&GUID=EA32B2C2-A0CF-4982-B7F4-87A3179C791A,,,,,,,,
10,BOARD OF SUPERVISORS,6/30/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734659&GUID=343E267E-85EE-4059-B296-5B5BA5C4EE6E,,,,,,,,
11,BOARD OF SUPERVISORS,6/23/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734658&GUID=9B2F7CA9-40C6-40A2-8DC4-6AB0D8E058CD,,,,,,,,
12,BOARD OF SUPERVISORS,6/2/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734657&GUID=F21A9423-31E0-45BC-807C-46AACE1C7A61,,,,,,,,
13,BOARD OF SUPERVISORS,5/19/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734656&GUID=C64F0215-403D-46AD-8342-7C7CBE600CD6,,,,,,,,
14,BOARD OF SUPERVISORS,5/5/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734655&GUID=11ACFAC8-EE2D-4AC5-9923-E6803662D6DD,,,,,,,,
15,BOARD OF SUPERVISORS,4/21/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734654&GUID=F9C99350-4DE0-4D8F-9F9C-E4A7199798C6,,,,,,,,
16,BOARD OF SUPERVISORS,4/7/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734653&GUID=5B5E26CF-47AF-413C-9483-F31C75E3B29F,,,,,,,,
17,BOARD OF SUPERVISORS,3/24/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734652&GUID=06113628-8E21-452B-9341-0C27AC246059,,,,,,,,
18,BOARD OF SUPERVISORS,3/10/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734651&GUID=DC14515D-0FC0-482B-98EB-D0EDEA3CCC30,,,,,,,,
19,BOARD OF SUPERVISORS,2/25/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734650&GUID=A47D7DC3-2B4C-4E47-824E-B07FDC0F8B5C,,,,,,,,
20,BOARD OF SUPERVISORS,2/11/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734649&GUID=489C767F-163B-46FF-BC14-98CC8DE33750,,,,,,,,
21,BOARD OF SUPERVISORS,1/7/2020,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=734648&GUID=AA1EDDF7-CC8A-4F71-971D-8DABF0265A82,,,,,,,,
22,BOARD OF SUPERVISORS,12/10/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691905&GUID=86500CA4-50DB-493E-ABCA-1C2446B4B2A6,,,,,,,,
23,PARKS COMMISSION,12/5/2019,,4:00 PM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691918&GUID=9DA49AB8-E82E-40C5-A8D7-ABA6E88E5F41,,,,,,,,
24,BOARD OF SUPERVISORS,12/3/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691904&GUID=08A0DC3A-5AB1-45A3-98AA-AD7C1C4F2F98,,,,,,,,
25,BOARD OF SUPERVISORS,11/12/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691901&GUID=E87CDD57-49D9-43E5-9B71-CC58A5FC2332,,,,,,,,
26,BOARD OF SUPERVISORS,11/5/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691903&GUID=48AC4959-47B8-4765-ABEE-7615F28CD6F9,,,,,,,,
27,BOARD OF SUPERVISORS,10/23/2019,,6:00 PM,Hall of JusticeSPECIAL MEETING OF THE BOARD OF SUPERVISORS,Meeting details,Not applicable,Agenda,Not applicable,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=722165&GUID=E9BD4EE8-F045-4863-85CB-6DF5723F95FD,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=722165&GUID=E9BD4EE8-F045-4863-85CB-6DF5723F95FD&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=722165&GUID=E9BD4EE8-F045-4863-85CB-6DF5723F95FD,,https://sanmateocounty.legistar.com/#,
28,BOARD OF SUPERVISORS,10/22/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Not applicable,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691902&GUID=B27559D0-5FF7-4C7E-A97F-672D2FC76CC6,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691902&GUID=B27559D0-5FF7-4C7E-A97F-672D2FC76CC6&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691902&GUID=B27559D0-5FF7-4C7E-A97F-672D2FC76CC6,,https://sanmateocounty.legistar.com/#,
29,BOARD OF SUPERVISORS,10/8/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691900&GUID=C79755CF-8CA1-4802-A852-72663741905B,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691900&GUID=C79755CF-8CA1-4802-A852-72663741905B&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691900&GUID=C79755CF-8CA1-4802-A852-72663741905B,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691900&GUID=C79755CF-8CA1-4802-A852-72663741905B,https://sanmateocounty.legistar.com/#,
30,PARKS COMMISSION,10/3/2019,,4:00 PM,Hall of Justice,Meeting details,Not applicable,Agenda,Not applicable,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691917&GUID=92599002-7B3B-4507-9BD9-2A48ED468DD0,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691917&GUID=92599002-7B3B-4507-9BD9-2A48ED468DD0&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691917&GUID=92599002-7B3B-4507-9BD9-2A48ED468DD0,,https://sanmateocounty.legistar.com/#,
31,BOARD OF SUPERVISORS,9/24/2019,,9:00 AM,Hall of JusticeAdoption of Budget,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691899&GUID=46D78A37-A14C-41A3-BE22-A3D76BEAB76A,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691899&GUID=46D78A37-A14C-41A3-BE22-A3D76BEAB76A&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691899&GUID=46D78A37-A14C-41A3-BE22-A3D76BEAB76A,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691899&GUID=46D78A37-A14C-41A3-BE22-A3D76BEAB76A,https://sanmateocounty.legistar.com/#,
32,BOARD OF SUPERVISORS,9/17/2019,,9:00 AM,Hall of Justice,Meeting details,Addendum,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691910&GUID=F8C970C7-70D1-4E0A-9DBC-84371B11116F,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691910&GUID=F8C970C7-70D1-4E0A-9DBC-84371B11116F&Options=info&Search=,https://sanmateocounty.legistar.com/View.ashx?M=E1&ID=691910&GUID=F8C970C7-70D1-4E0A-9DBC-84371B11116F,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691910&GUID=F8C970C7-70D1-4E0A-9DBC-84371B11116F,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691910&GUID=F8C970C7-70D1-4E0A-9DBC-84371B11116F,https://sanmateocounty.legistar.com/#,
33,BOARD OF SUPERVISORS,8/6/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691898&GUID=5911F13C-2EFC-43EA-91B3-88054946B27D,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691898&GUID=5911F13C-2EFC-43EA-91B3-88054946B27D&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691898&GUID=5911F13C-2EFC-43EA-91B3-88054946B27D,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691898&GUID=5911F13C-2EFC-43EA-91B3-88054946B27D,https://sanmateocounty.legistar.com/#,
34,PARKS COMMISSION,8/1/2019,,4:00 PM,Hall of Justice,Meeting details,Not applicable,Agenda,Not applicable,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691916&GUID=E95BE2CC-BA16-4C85-85F9-E2AFFB8F0F18,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691916&GUID=E95BE2CC-BA16-4C85-85F9-E2AFFB8F0F18&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691916&GUID=E95BE2CC-BA16-4C85-85F9-E2AFFB8F0F18,,https://sanmateocounty.legistar.com/#,
35,BOARD OF SUPERVISORS,7/23/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691897&GUID=2C38EC6B-8C7F-4E74-B670-E604D5D84CDF,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691897&GUID=2C38EC6B-8C7F-4E74-B670-E604D5D84CDF&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691897&GUID=2C38EC6B-8C7F-4E74-B670-E604D5D84CDF,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691897&GUID=2C38EC6B-8C7F-4E74-B670-E604D5D84CDF,https://sanmateocounty.legistar.com/#,
36,PARKS COMMISSION,7/11/2019,,4:00 PM,"Tunitas Creek Beach
20775 Cabrillo Highway South
Half Moon Bay, California 94019",Meeting details,Not applicable,Agenda,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=711004&GUID=026C5A90-FE6E-4BE8-A759-02C29592A1F2,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=711004&GUID=026C5A90-FE6E-4BE8-A759-02C29592A1F2&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=711004&GUID=026C5A90-FE6E-4BE8-A759-02C29592A1F2,,,
37,BOARD OF SUPERVISORS,7/9/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691896&GUID=D05F8DE4-A5D7-49DA-96A2-F85D03FA732F,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691896&GUID=D05F8DE4-A5D7-49DA-96A2-F85D03FA732F&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691896&GUID=D05F8DE4-A5D7-49DA-96A2-F85D03FA732F,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691896&GUID=D05F8DE4-A5D7-49DA-96A2-F85D03FA732F,https://sanmateocounty.legistar.com/#,
38,BOARD OF SUPERVISORS,6/25/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691895&GUID=B6BBB459-F7FA-46E7-982B-8F7EFCF6C3CF,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691895&GUID=B6BBB459-F7FA-46E7-982B-8F7EFCF6C3CF&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691895&GUID=B6BBB459-F7FA-46E7-982B-8F7EFCF6C3CF,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691895&GUID=B6BBB459-F7FA-46E7-982B-8F7EFCF6C3CF,https://sanmateocounty.legistar.com/#,
39,BOARD OF SUPERVISORS,6/19/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691909&GUID=182FEAAE-588A-41C7-95BB-D5BD728EC3E5,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691909&GUID=182FEAAE-588A-41C7-95BB-D5BD728EC3E5&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691909&GUID=182FEAAE-588A-41C7-95BB-D5BD728EC3E5,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691909&GUID=182FEAAE-588A-41C7-95BB-D5BD728EC3E5,https://sanmateocounty.legistar.com/#,
40,BOARD OF SUPERVISORS,6/18/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691908&GUID=9CC58273-014F-452B-A997-ED2598702E56,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691908&GUID=9CC58273-014F-452B-A997-ED2598702E56&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691908&GUID=9CC58273-014F-452B-A997-ED2598702E56,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691908&GUID=9CC58273-014F-452B-A997-ED2598702E56,https://sanmateocounty.legistar.com/#,
41,BOARD OF SUPERVISORS,6/17/2019,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Agenda,Minutes,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691907&GUID=577B8238-CDE3-43A4-996D-CEF60A637866,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691907&GUID=577B8238-CDE3-43A4-996D-CEF60A637866&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691907&GUID=577B8238-CDE3-43A4-996D-CEF60A637866,https://sanmateocounty.legistar.com/View.ashx?M=M&ID=691907&GUID=577B8238-CDE3-43A4-996D-CEF60A637866,https://sanmateocounty.legistar.com/#,
42,PARKS COMMISSION,6/6/2019,,4:00 PM,Hall of Justice,Meeting details,Not applicable,Agenda,Not applicable,Video,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691915&GUID=E78E8D91-6F36-4CD5-9762-E24CF1C4CE91,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691915&GUID=E78E8D91-6F36-4CD5-9762-E24CF1C4CE91&Options=info&Search=,,https://sanmateocounty.legistar.com/View.ashx?M=A&ID=691915&GUID=E78E8D91-6F36-4CD5-9762-E24CF1C4CE91,,https://sanmateocounty.legistar.com/#,
