,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video/Audio Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video/Audio URL
49,Planning Commission,8/16/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=206452&GUID=461368C1-3914-4BEB-B787-51D422D45C96,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=206452&GUID=461368C1-3914-4BEB-B787-51D422D45C96&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=206452&GUID=461368C1-3914-4BEB-B787-51D422D45C96,https://sanleandro.legistar.com/View.ashx?M=M&ID=206452&GUID=461368C1-3914-4BEB-B787-51D422D45C96,https://sanleandro.legistar.com/#
50,Board of Zoning Adjustments,8/9/2012,,7:00 PM,City Council ChambersSpecial Meeting - Revised Agenda,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=203033&GUID=CFE73635-AB4B-4281-9C75-3D5BAB2F0E32,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=203033&GUID=CFE73635-AB4B-4281-9C75-3D5BAB2F0E32&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=203033&GUID=CFE73635-AB4B-4281-9C75-3D5BAB2F0E32,https://sanleandro.legistar.com/View.ashx?M=M&ID=203033&GUID=CFE73635-AB4B-4281-9C75-3D5BAB2F0E32,https://sanleandro.legistar.com/#
51,Planning Commission,7/19/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=200669&GUID=040D3161-5E7F-4262-874B-204426E2341C,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=200669&GUID=040D3161-5E7F-4262-874B-204426E2341C&Options=info&Search=,,,
52,City Council,7/16/2012,,7:00 PM,City Council ChambersJoint Meeting with San Leandro Hillside Geologic Hazard Abatement District and Successor Agency to Redevelopment Agency,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197701&GUID=E0ED8299-A8EE-45EF-AED4-A0A345DE5B15,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197701&GUID=E0ED8299-A8EE-45EF-AED4-A0A345DE5B15&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197701&GUID=E0ED8299-A8EE-45EF-AED4-A0A345DE5B15,https://sanleandro.legistar.com/View.ashx?M=M&ID=197701&GUID=E0ED8299-A8EE-45EF-AED4-A0A345DE5B15,https://sanleandro.legistar.com/#
53,City Council,7/16/2012,,5:30 PM,"City Manager's Large Conference RoomJoint Special Meeting and Closed Session of City Council and 
Successor Agency to the Redevelopment Agency",Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=200402&GUID=E7C1359D-8CCA-4E71-84C5-BAD3FBD37772,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=200402&GUID=E7C1359D-8CCA-4E71-84C5-BAD3FBD37772&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=200402&GUID=E7C1359D-8CCA-4E71-84C5-BAD3FBD37772,,
54,City Council,7/9/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=199117&GUID=25F1ADC1-1440-4307-8169-B6A5FE40BF03,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=199117&GUID=25F1ADC1-1440-4307-8169-B6A5FE40BF03&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=199117&GUID=25F1ADC1-1440-4307-8169-B6A5FE40BF03,,https://sanleandro.legistar.com/#
55,Finance Committee,7/6/2012,,8:30 AM,"City Hall, Sister Cities Gallery",Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=208556&GUID=6DC01D7E-3935-4C81-95A7-17119525DFD1,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=208556&GUID=6DC01D7E-3935-4C81-95A7-17119525DFD1&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=208556&GUID=6DC01D7E-3935-4C81-95A7-17119525DFD1,https://sanleandro.legistar.com/View.ashx?M=M&ID=208556&GUID=6DC01D7E-3935-4C81-95A7-17119525DFD1,https://sanleandro.legistar.com/#
56,Board of Zoning Adjustments,7/5/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=199278&GUID=30CA80A7-CFA8-4800-AA2E-4D7C95F09F0F,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=199278&GUID=30CA80A7-CFA8-4800-AA2E-4D7C95F09F0F&Options=info&Search=,,,
57,City Council,7/2/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197700&GUID=5FF38FEB-96D1-417A-87C2-0BD2CB4C9FC1,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197700&GUID=5FF38FEB-96D1-417A-87C2-0BD2CB4C9FC1&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197700&GUID=5FF38FEB-96D1-417A-87C2-0BD2CB4C9FC1,https://sanleandro.legistar.com/View.ashx?M=M&ID=197700&GUID=5FF38FEB-96D1-417A-87C2-0BD2CB4C9FC1,https://sanleandro.legistar.com/#
58,Board of Zoning Adjustments,6/28/2012,,7:00 PM,City Council ChambersSpecial Meeting,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=198940&GUID=7FAA1420-7C67-40AA-B426-25CF248BDD5F,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=198940&GUID=7FAA1420-7C67-40AA-B426-25CF248BDD5F&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=198940&GUID=7FAA1420-7C67-40AA-B426-25CF248BDD5F,https://sanleandro.legistar.com/View.ashx?M=M&ID=198940&GUID=7FAA1420-7C67-40AA-B426-25CF248BDD5F,https://sanleandro.legistar.com/#
59,Rules & Communications Committee,6/26/2012,,4:30 PM,"City Hall, Sister Cities Gallery",Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=208576&GUID=E964BB6E-BB33-4932-9CEF-A452564C24D5,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=208576&GUID=E964BB6E-BB33-4932-9CEF-A452564C24D5&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=208576&GUID=E964BB6E-BB33-4932-9CEF-A452564C24D5,https://sanleandro.legistar.com/View.ashx?M=M&ID=208576&GUID=E964BB6E-BB33-4932-9CEF-A452564C24D5,https://sanleandro.legistar.com/#
60,City Council,6/25/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=198293&GUID=47191841-E40E-4EF9-BAFB-CA2ED6E876E9,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=198293&GUID=47191841-E40E-4EF9-BAFB-CA2ED6E876E9&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=198293&GUID=47191841-E40E-4EF9-BAFB-CA2ED6E876E9,,https://sanleandro.legistar.com/#
61,Planning Commission,6/21/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=198550&GUID=63497E0A-6044-407A-8B46-948C9B9DB577,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=198550&GUID=63497E0A-6044-407A-8B46-948C9B9DB577&Options=info&Search=,,,
62,City Council,6/18/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197090&GUID=1BF724A5-BA38-492A-81A1-E702BED5423D,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197090&GUID=1BF724A5-BA38-492A-81A1-E702BED5423D&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197090&GUID=1BF724A5-BA38-492A-81A1-E702BED5423D,https://sanleandro.legistar.com/View.ashx?M=M&ID=197090&GUID=1BF724A5-BA38-492A-81A1-E702BED5423D,https://sanleandro.legistar.com/#
63,City Council,6/18/2012,,5:30 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197874&GUID=A3386A30-D4C5-4F77-94A0-FBF241FB808E,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197874&GUID=A3386A30-D4C5-4F77-94A0-FBF241FB808E&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197874&GUID=A3386A30-D4C5-4F77-94A0-FBF241FB808E,,
64,Board of Zoning Adjustments,6/7/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197677&GUID=24A67025-6D68-4B35-86AF-610910BCA79D,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197677&GUID=24A67025-6D68-4B35-86AF-610910BCA79D&Options=info&Search=,,,
65,City Council,6/4/2012,,7:00 PM,City Council ChambersJoint Meeting with Public Financing Authority,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=194213&GUID=5E70ACD6-692C-4E3E-BFA7-82BF0E7531EC,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=194213&GUID=5E70ACD6-692C-4E3E-BFA7-82BF0E7531EC&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=194213&GUID=5E70ACD6-692C-4E3E-BFA7-82BF0E7531EC,https://sanleandro.legistar.com/View.ashx?M=M&ID=194213&GUID=5E70ACD6-692C-4E3E-BFA7-82BF0E7531EC,https://sanleandro.legistar.com/#
66,Finance Committee,6/1/2012,,8:15 AM,"City Hall, Sister Cities Gallery",Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=208555&GUID=A9CC5915-FC9E-4025-B423-15994AF06AB5,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=208555&GUID=A9CC5915-FC9E-4025-B423-15994AF06AB5&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=208555&GUID=A9CC5915-FC9E-4025-B423-15994AF06AB5,https://sanleandro.legistar.com/View.ashx?M=M&ID=208555&GUID=A9CC5915-FC9E-4025-B423-15994AF06AB5,https://sanleandro.legistar.com/#
67,City Council,5/21/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=193798&GUID=DA1A1B7B-35B4-48A1-B6D8-5DEA126E9F5C,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=193798&GUID=DA1A1B7B-35B4-48A1-B6D8-5DEA126E9F5C&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=193798&GUID=DA1A1B7B-35B4-48A1-B6D8-5DEA126E9F5C,https://sanleandro.legistar.com/View.ashx?M=M&ID=193798&GUID=DA1A1B7B-35B4-48A1-B6D8-5DEA126E9F5C,https://sanleandro.legistar.com/#
68,City Council,5/21/2012,,6:00 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=194877&GUID=116B24BF-AAF1-4EEE-91B0-6B3CAA52302D,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=194877&GUID=116B24BF-AAF1-4EEE-91B0-6B3CAA52302D&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=194877&GUID=116B24BF-AAF1-4EEE-91B0-6B3CAA52302D,,
69,Planning Commission,5/17/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=194876&GUID=FBA963A8-4C59-41D9-9707-9567643DF71D,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=194876&GUID=FBA963A8-4C59-41D9-9707-9567643DF71D&Options=info&Search=,,,
70,City Council,5/7/2012,,7:00 PM,City Council ChambersJoint Meeting with Economic Development Agency,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=193797&GUID=F9A0E554-31C3-4F6E-9BD8-35F7F45CB049,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=193797&GUID=F9A0E554-31C3-4F6E-9BD8-35F7F45CB049&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=193797&GUID=F9A0E554-31C3-4F6E-9BD8-35F7F45CB049,https://sanleandro.legistar.com/View.ashx?M=M&ID=193797&GUID=F9A0E554-31C3-4F6E-9BD8-35F7F45CB049,https://sanleandro.legistar.com/#
71,City Council,5/7/2012,,5:30 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=194216&GUID=9BA9F8E9-DE27-43AC-A339-362AA88961B4,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=194216&GUID=9BA9F8E9-DE27-43AC-A339-362AA88961B4&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=194216&GUID=9BA9F8E9-DE27-43AC-A339-362AA88961B4,,
72,Board of Zoning Adjustments,5/3/2012,,7:00 PM,No Meeting,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=194215&GUID=07FA0767-2E8C-4353-8D80-9399DBD90EAA,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=194215&GUID=07FA0767-2E8C-4353-8D80-9399DBD90EAA&Options=info&Search=,,,
73,Rules & Communications Committee,4/24/2012,,4:15 PM,"City Hall, Sister Cities Gallery",Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197084&GUID=03497804-A562-498D-895C-EDEA9F98C335,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197084&GUID=03497804-A562-498D-895C-EDEA9F98C335&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197084&GUID=03497804-A562-498D-895C-EDEA9F98C335,https://sanleandro.legistar.com/View.ashx?M=M&ID=197084&GUID=03497804-A562-498D-895C-EDEA9F98C335,https://sanleandro.legistar.com/#
74,City Council,4/23/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=193320&GUID=19DBDC63-5A2B-4EE9-ACA1-FF342CA87C13,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=193320&GUID=19DBDC63-5A2B-4EE9-ACA1-FF342CA87C13&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=193320&GUID=19DBDC63-5A2B-4EE9-ACA1-FF342CA87C13,,https://sanleandro.legistar.com/#
75,City Council,4/23/2012,,6:00 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=193750&GUID=2E63A4CD-54E3-46BA-9E61-46E522EF6601,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=193750&GUID=2E63A4CD-54E3-46BA-9E61-46E522EF6601&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=193750&GUID=2E63A4CD-54E3-46BA-9E61-46E522EF6601,,
76,Planning Commission,4/19/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=193455&GUID=E59CF2CE-412D-431E-AF0B-8684FAD9D7FF,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=193455&GUID=E59CF2CE-412D-431E-AF0B-8684FAD9D7FF&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=193455&GUID=E59CF2CE-412D-431E-AF0B-8684FAD9D7FF,https://sanleandro.legistar.com/View.ashx?M=M&ID=193455&GUID=E59CF2CE-412D-431E-AF0B-8684FAD9D7FF,https://sanleandro.legistar.com/#
77,City Council,4/16/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=192890&GUID=D5C10267-181C-4A14-BDC9-A91F09501D3D,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=192890&GUID=D5C10267-181C-4A14-BDC9-A91F09501D3D&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=192890&GUID=D5C10267-181C-4A14-BDC9-A91F09501D3D,https://sanleandro.legistar.com/View.ashx?M=M&ID=192890&GUID=D5C10267-181C-4A14-BDC9-A91F09501D3D,https://sanleandro.legistar.com/#
78,City Council,4/16/2012,,6:00 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=192889&GUID=78D4BFED-7F3C-4DE1-9FB0-026B7EC51107,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=192889&GUID=78D4BFED-7F3C-4DE1-9FB0-026B7EC51107&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=192889&GUID=78D4BFED-7F3C-4DE1-9FB0-026B7EC51107,,
79,City Council,4/9/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=192429&GUID=6A5EAE5A-149B-42BC-A156-7BAFCE279A3C,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=192429&GUID=6A5EAE5A-149B-42BC-A156-7BAFCE279A3C&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=192429&GUID=6A5EAE5A-149B-42BC-A156-7BAFCE279A3C,,https://sanleandro.legistar.com/#
80,Finance Committee,4/6/2012,,8:15 AM,"City Hall, Sister Cities Gallery",Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=197086&GUID=61AB656F-1AB6-4D76-B1FC-A54757FA41BB,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=197086&GUID=61AB656F-1AB6-4D76-B1FC-A54757FA41BB&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=197086&GUID=61AB656F-1AB6-4D76-B1FC-A54757FA41BB,https://sanleandro.legistar.com/View.ashx?M=M&ID=197086&GUID=61AB656F-1AB6-4D76-B1FC-A54757FA41BB,https://sanleandro.legistar.com/#
81,Board of Zoning Adjustments,4/5/2012,,7:00 PM,Meeting Cancelled,Meeting details,Not available,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=192661&GUID=50DE9DAF-4A91-45A3-B485-C0EAF557A694,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=192661&GUID=50DE9DAF-4A91-45A3-B485-C0EAF557A694&Options=info&Search=,,,
82,City Council,4/2/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=191748&GUID=2F1AC20B-77D0-436F-8FC6-45B24760F247,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=191748&GUID=2F1AC20B-77D0-436F-8FC6-45B24760F247&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=191748&GUID=2F1AC20B-77D0-436F-8FC6-45B24760F247,https://sanleandro.legistar.com/View.ashx?M=M&ID=191748&GUID=2F1AC20B-77D0-436F-8FC6-45B24760F247,https://sanleandro.legistar.com/#
83,City Council,4/2/2012,,5:45 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=192428&GUID=55FDD681-3F49-4850-9830-78466F18113B,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=192428&GUID=55FDD681-3F49-4850-9830-78466F18113B&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=192428&GUID=55FDD681-3F49-4850-9830-78466F18113B,,
84,City Council,3/26/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=191648&GUID=296D2E49-251F-4801-9EF3-45BD1FC4E552,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=191648&GUID=296D2E49-251F-4801-9EF3-45BD1FC4E552&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=191648&GUID=296D2E49-251F-4801-9EF3-45BD1FC4E552,,https://sanleandro.legistar.com/#
85,City Council,3/19/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=191178&GUID=E57EC696-80D6-4D8D-963D-99D39F59B1B8,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=191178&GUID=E57EC696-80D6-4D8D-963D-99D39F59B1B8&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=191178&GUID=E57EC696-80D6-4D8D-963D-99D39F59B1B8,https://sanleandro.legistar.com/View.ashx?M=M&ID=191178&GUID=E57EC696-80D6-4D8D-963D-99D39F59B1B8,https://sanleandro.legistar.com/#
86,City Council,3/19/2012,,5:45 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Minutes,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=191387&GUID=9B9A860E-A671-40A3-B386-8D40DD2CE5AF,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=191387&GUID=9B9A860E-A671-40A3-B386-8D40DD2CE5AF&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=191387&GUID=9B9A860E-A671-40A3-B386-8D40DD2CE5AF,https://sanleandro.legistar.com/View.ashx?M=M&ID=191387&GUID=9B9A860E-A671-40A3-B386-8D40DD2CE5AF,
87,Planning Commission,3/15/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=191415&GUID=778D0A15-5E8D-4EB0-A140-5D1265F55AC2,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=191415&GUID=778D0A15-5E8D-4EB0-A140-5D1265F55AC2&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=191415&GUID=778D0A15-5E8D-4EB0-A140-5D1265F55AC2,https://sanleandro.legistar.com/View.ashx?M=M&ID=191415&GUID=778D0A15-5E8D-4EB0-A140-5D1265F55AC2,https://sanleandro.legistar.com/#
88,City Council,3/12/2012,,7:00 PM,"City Council Chambers
(Note change in location)Work Session",Meeting details,Agenda,Not available,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=190923&GUID=018E8AA8-4004-4619-914E-090D46D5A060,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=190923&GUID=018E8AA8-4004-4619-914E-090D46D5A060&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=190923&GUID=018E8AA8-4004-4619-914E-090D46D5A060,,https://sanleandro.legistar.com/#
89,City Council,3/5/2012,,7:00 PM,City Council Chambers,Meeting details,Agenda,Minutes,Play,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=186372&GUID=242D7E6A-4487-43FC-A8F7-D11F8C1AB15F,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=186372&GUID=242D7E6A-4487-43FC-A8F7-D11F8C1AB15F&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=186372&GUID=242D7E6A-4487-43FC-A8F7-D11F8C1AB15F,https://sanleandro.legistar.com/View.ashx?M=M&ID=186372&GUID=242D7E6A-4487-43FC-A8F7-D11F8C1AB15F,https://sanleandro.legistar.com/#
90,City Council,3/5/2012,,5:30 PM,City Manager's Large Conference RoomSpecial Meeting and Closed Session,Meeting details,Agenda,Not available,Not available,,,https://sanleandro.legistar.com/View.ashx?M=IC&ID=190868&GUID=93975B1C-1807-4C31-A848-D23DE8A23EE3,,,https://sanleandro.legistar.com/MeetingDetail.aspx?ID=190868&GUID=93975B1C-1807-4C31-A848-D23DE8A23EE3&Options=info&Search=,https://sanleandro.legistar.com/View.ashx?M=A&ID=190868&GUID=93975B1C-1807-4C31-A848-D23DE8A23EE3,,
